source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes,prompt_text,prompt_lyrics_present,prompt_duration_target,prompt_vocal_stratum
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a1_r0_t02_seed2026359002.flac,PH2_ONLINE,online_run,held_out_0041,arm1,1,0,2,2026359002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7177824,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a1_r1_t00_seed2026359100.flac,PH2_ONLINE,online_run,held_out_0041,arm1,1,1,0,2026359100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8214148,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a1_r1_t01_seed2026359101.flac,PH2_ONLINE,online_run,held_out_0041,arm1,1,1,1,2026359101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6498436,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a1_r1_t02_seed2026359102.flac,PH2_ONLINE,online_run,held_out_0041,arm1,1,1,2,2026359102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7607310,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a1_r1_t04_seed2026359104.flac,PH2_ONLINE,online_run,held_out_0041,arm1,1,1,4,2026359104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7790586,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r0_t00_seed2026359000.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,0,0,2026359000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8743840,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r0_t02_seed2026359002.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,0,2,2026359002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7177824,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r1_t00_seed2026359100.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,1,0,2026359100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8214148,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r1_t01_seed2026359101.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,1,1,2026359101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6498436,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r1_t02_seed2026359102.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,1,2,2026359102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7607310,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r2_t01_seed2026359201.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,2,1,2026359201,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7623117,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r2_t02_seed2026359202.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,2,2,2026359202,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8206467,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r2_t05_seed2026359205.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,2,5,2026359205,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6635508,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0041/a6_r2_t06_seed2026359206.flac,PH2_ONLINE,online_run,held_out_0041,arm6,6,2,6,2026359206,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8694239,"Make me a short classical piece — luminous feel, really driving, 175+ bpm. Instrumental — no vocals.",0,38.3,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0042/a1_r0_t00_seed2026360000.flac,PH2_ONLINE,online_run,held_out_0042,arm1,1,0,0,2026360000,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,14497480,"A vintage soul-flip hip_hop tune at a comfortable swing, featuring wide trap snares with detuned synth bass. Lyrics in English.",1,69.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0042/a1_r1_t02_seed2026360102.flac,PH2_ONLINE,online_run,held_out_0042,arm1,1,1,2,2026360102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,15692263,"A vintage soul-flip hip_hop tune at a comfortable swing, featuring wide trap snares with detuned synth bass. Lyrics in English.",1,69.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0042/a6_r0_t02_seed2026360002.flac,PH2_ONLINE,online_run,held_out_0042,arm6,6,0,2,2026360002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,13521602,"A vintage soul-flip hip_hop tune at a comfortable swing, featuring wide trap snares with detuned synth bass. Lyrics in English.",1,69.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0042/a6_r1_t02_seed2026360102.flac,PH2_ONLINE,online_run,held_out_0042,arm6,6,1,2,2026360102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,15692263,"A vintage soul-flip hip_hop tune at a comfortable swing, featuring wide trap snares with detuned synth bass. Lyrics in English.",1,69.4,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a1_r0_t00_seed2026361000.flac,PH2_ONLINE,online_run,held_out_0043,arm1,1,0,0,2026361000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6246026,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a1_r0_t01_seed2026361001.flac,PH2_ONLINE,online_run,held_out_0043,arm1,1,0,1,2026361001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6841732,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a1_r0_t02_seed2026361002.flac,PH2_ONLINE,online_run,held_out_0043,arm1,1,0,2,2026361002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7080239,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a1_r1_t01_seed2026361101.flac,PH2_ONLINE,online_run,held_out_0043,arm1,1,1,1,2026361101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6119203,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a1_r1_t04_seed2026361104.flac,PH2_ONLINE,online_run,held_out_0043,arm1,1,1,4,2026361104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8478589,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r0_t00_seed2026361000.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,0,0,2026361000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6246026,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r0_t01_seed2026361001.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,0,1,2026361001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6841732,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r0_t02_seed2026361002.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,0,2,2026361002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7080239,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r0_t05_seed2026361005.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,0,5,2026361005,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7108792,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r1_t01_seed2026361101.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,1,1,2026361101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6119203,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r1_t04_seed2026361104.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,1,4,2026361104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8430046,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r1_t05_seed2026361105.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,1,5,2026361105,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7981194,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r2_t03_seed2026361203.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,2,3,2026361203,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6370413,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0043/a6_r2_t08_seed2026361208.flac,PH2_ONLINE,online_run,held_out_0043,arm6,6,2,8,2026361208,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,8369082,"Generate a stately, classical-style piece steady. Instrumental — no vocals.",0,35.9,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0044/a1_r0_t01_seed2026362001.flac,PH2_ONLINE,online_run,held_out_0044,arm1,1,0,1,2026362001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,9451798,"A trio-intimate jazz cut a slow, featuring vibraphone, bass, and light cymbal washes, with a multi-section arc, with a 32-bar AABA head, in English.",1,44.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0044/a1_r1_t01_seed2026362101.flac,PH2_ONLINE,online_run,held_out_0044,arm1,1,1,1,2026362101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,8271346,"A trio-intimate jazz cut a slow, featuring vibraphone, bass, and light cymbal washes, with a multi-section arc, with a 32-bar AABA head, in English.",1,44.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0044/a6_r0_t06_seed2026362006.flac,PH2_ONLINE,online_run,held_out_0044,arm6,6,0,6,2026362006,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,9740500,"A trio-intimate jazz cut a slow, featuring vibraphone, bass, and light cymbal washes, with a multi-section arc, with a 32-bar AABA head, in English.",1,44.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0044/a6_r1_t01_seed2026362101.flac,PH2_ONLINE,online_run,held_out_0044,arm6,6,1,1,2026362101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,8271346,"A trio-intimate jazz cut a slow, featuring vibraphone, bass, and light cymbal washes, with a multi-section arc, with a 32-bar AABA head, in English.",1,44.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a1_r0_t03_seed2026363003.flac,PH2_ONLINE,online_run,held_out_0045,arm1,1,0,3,2026363003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14085236,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a1_r1_t04_seed2026363104.flac,PH2_ONLINE,online_run,held_out_0045,arm1,1,1,4,2026363104,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,12979826,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r0_t04_seed2026363004.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,0,4,2026363004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14792751,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r0_t06_seed2026363006.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,0,6,2026363006,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14054589,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r1_t02_seed2026363102.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,1,2,2026363102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13960599,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r1_t04_seed2026363104.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,1,4,2026363104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13008992,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r1_t07_seed2026363107.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,1,7,2026363107,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14185835,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r2_t07_seed2026363207.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,2,7,2026363207,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14545539,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r2_t08_seed2026363208.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,2,8,2026363208,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14050455,"A stoner-fuzz metal number at mid-tempo around 105 bpm, featuring dropped-tuning guitars, double-kick drums, growled vocals, in 32-bar AABA form, with an instrumental coda built on the opening motif, in English.",1,62.9,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a1_r0_t03_seed2026364003.flac,PH2_ONLINE,online_run,held_out_0046,arm1,1,0,3,2026364003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8408742,"I'd love a late-night, hip-hop-leaning tune around 130 bpm. Instrumental — no vocals.",0,39.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a1_r1_t02_seed2026364102.flac,PH2_ONLINE,online_run,held_out_0046,arm1,1,1,2,2026364102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,9758678,"I'd love a late-night, hip-hop-leaning tune around 130 bpm. Instrumental — no vocals.",0,39.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a6_r0_t03_seed2026364003.flac,PH2_ONLINE,online_run,held_out_0046,arm6,6,0,3,2026364003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8408742,"I'd love a late-night, hip-hop-leaning tune around 130 bpm. Instrumental — no vocals.",0,39.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a6_r1_t02_seed2026364102.flac,PH2_ONLINE,online_run,held_out_0046,arm6,6,1,2,2026364102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,9781984,"I'd love a late-night, hip-hop-leaning tune around 130 bpm. Instrumental — no vocals.",0,39.7,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a1_r0_t03_seed2026365003.flac,PH2_ONLINE,online_run,held_out_0047,arm1,1,0,3,2026365003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8242824,"A boom-bap-flavored hip_hop track a slow, featuring syncopated bass slides and a brass-stab sample. Lyrics in English.",1,42.7,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a1_r1_t00_seed2026365100.flac,PH2_ONLINE,online_run,held_out_0047,arm1,1,1,0,2026365100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8624229,"A boom-bap-flavored hip_hop track a slow, featuring syncopated bass slides and a brass-stab sample. Lyrics in English.",1,42.7,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a6_r0_t03_seed2026365003.flac,PH2_ONLINE,online_run,held_out_0047,arm6,6,0,3,2026365003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8416661,"A boom-bap-flavored hip_hop track a slow, featuring syncopated bass slides and a brass-stab sample. Lyrics in English.",1,42.7,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a6_r1_t03_seed2026365103.flac,PH2_ONLINE,online_run,held_out_0047,arm6,6,1,3,2026365103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,9001406,"A boom-bap-flavored hip_hop track a slow, featuring syncopated bass slides and a brass-stab sample. Lyrics in English.",1,42.7,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a1_r0_t01_seed2026366001.flac,PH2_ONLINE,online_run,held_out_0048,arm1,1,0,1,2026366001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,9072074,"A wry folk composition at mid-tempo around 105 bpm, featuring pump organ, acoustic guitar, distant violin. (purely instrumental; treat lyrics field as empty).",0,39.0,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a1_r1_t02_seed2026366102.flac,PH2_ONLINE,online_run,held_out_0048,arm1,1,1,2,2026366102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,8027834,"A wry folk composition at mid-tempo around 105 bpm, featuring pump organ, acoustic guitar, distant violin. (purely instrumental; treat lyrics field as empty).",0,39.0,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a6_r0_t01_seed2026366001.flac,PH2_ONLINE,online_run,held_out_0048,arm6,6,0,1,2026366001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,9072074,"A wry folk composition at mid-tempo around 105 bpm, featuring pump organ, acoustic guitar, distant violin. (purely instrumental; treat lyrics field as empty).",0,39.0,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a6_r1_t02_seed2026366102.flac,PH2_ONLINE,online_run,held_out_0048,arm6,6,1,2,2026366102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,8027834,"A wry folk composition at mid-tempo around 105 bpm, featuring pump organ, acoustic guitar, distant violin. (purely instrumental; treat lyrics field as empty).",0,39.0,instrumental
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a1_r0_t01_seed2026367001.flac,PH2_ONLINE,online_run,held_out_0049,arm1,1,0,1,2026367001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7500539,"I'm in the mood for wistful pop — around 75 bpm, if you can. Lyrics in Chinese.",1,36.1,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a1_r1_t03_seed2026367103.flac,PH2_ONLINE,online_run,held_out_0049,arm1,1,1,3,2026367103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7171868,"I'm in the mood for wistful pop — around 75 bpm, if you can. Lyrics in Chinese.",1,36.1,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a6_r0_t04_seed2026367004.flac,PH2_ONLINE,online_run,held_out_0049,arm6,6,0,4,2026367004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,6405783,"I'm in the mood for wistful pop — around 75 bpm, if you can. Lyrics in Chinese.",1,36.1,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a6_r1_t03_seed2026367103.flac,PH2_ONLINE,online_run,held_out_0049,arm6,6,1,3,2026367103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7171868,"I'm in the mood for wistful pop — around 75 bpm, if you can. Lyrics in Chinese.",1,36.1,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a1_r0_t04_seed2026368004.flac,PH2_ONLINE,online_run,held_out_0050,arm1,1,0,4,2026368004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,5987974,"A stomping rock number at mid-tempo around 105 bpm, featuring two interlocking guitars, one clean one driven, with a melodic bassline. Lyrics in English.",1,32.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a1_r1_t03_seed2026368103.flac,PH2_ONLINE,online_run,held_out_0050,arm1,1,1,3,2026368103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,6252244,"A stomping rock number at mid-tempo around 105 bpm, featuring two interlocking guitars, one clean one driven, with a melodic bassline. Lyrics in English.",1,32.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a6_r0_t03_seed2026368003.flac,PH2_ONLINE,online_run,held_out_0050,arm6,6,0,3,2026368003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,6714883,"A stomping rock number at mid-tempo around 105 bpm, featuring two interlocking guitars, one clean one driven, with a melodic bassline. Lyrics in English.",1,32.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a6_r1_t01_seed2026368101.flac,PH2_ONLINE,online_run,held_out_0050,arm6,6,1,1,2026368101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,6595332,"A stomping rock number at mid-tempo around 105 bpm, featuring two interlocking guitars, one clean one driven, with a melodic bassline. Lyrics in English.",1,32.3,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a1_r0_t03_seed2026369003.flac,PH2_ONLINE,online_run,held_out_0051,arm1,1,0,3,2026369003,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9021893,"A minimal electronic track energetic around 135 bpm, featuring layered arpeggios with a quarter-note kick and reverb-washed snares, in a simple two-section form, with a 16-bar build into a release, in English.",1,44.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a1_r1_t02_seed2026369102.flac,PH2_ONLINE,online_run,held_out_0051,arm1,1,1,2,2026369102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9425651,"A minimal electronic track energetic around 135 bpm, featuring layered arpeggios with a quarter-note kick and reverb-washed snares, in a simple two-section form, with a 16-bar build into a release, in English.",1,44.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a6_r0_t02_seed2026369002.flac,PH2_ONLINE,online_run,held_out_0051,arm6,6,0,2,2026369002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9466963,"A minimal electronic track energetic around 135 bpm, featuring layered arpeggios with a quarter-note kick and reverb-washed snares, in a simple two-section form, with a 16-bar build into a release, in English.",1,44.2,vocal
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a6_r1_t02_seed2026369102.flac,PH2_ONLINE,online_run,held_out_0051,arm6,6,1,2,2026369102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9733819,"A minimal electronic track energetic around 135 bpm, featuring layered arpeggios with a quarter-note kick and reverb-washed snares, in a simple two-section form, with a 16-bar build into a release, in English.",1,44.2,vocal
